Date,Time,Sunrise,Sunset,TempC,TempF,WindspeedKmph,WindspeedMiles,WinddirDegree,Winddir16Point,WeatherCode,WeatherDesc,WeatherIconUrl,PrecipMM,PrecipInches,Humidity,Visibility,VisibilityMiles,Pressure,PressureInches,Cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustKmph,WindGustMiles,FeelsLikeC,FeelsLikeF,UVIndex
2025-01-01,00:00,07:01 AM,06:15 PM,24,76,8,5,84,E,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,49,10,6,1013,30,0,25,78,13,55,24,76,17,10,25,78,1
2025-01-01,01:00,07:01 AM,06:15 PM,24,75,9,6,64,ENE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,47,10,6,1012,30,0,25,77,12,54,24,75,19,12,25,77,1
2025-01-01,02:00,07:01 AM,06:15 PM,24,75,10,6,58,ENE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,47,10,6,1011,30,0,25,77,12,53,24,75,21,13,25,77,1
2025-01-01,03:00,07:01 AM,06:15 PM,24,74,10,6,57,ENE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,49,10,6,1011,30,0,25,77,12,54,24,74,22,14,25,77,1
2025-01-01,04:00,07:01 AM,06:15 PM,23,74,12,7,69,ENE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,51,10,6,1011,30,0,25,77,13,55,23,74,24,15,25,77,1
2025-01-01,05:00,07:01 AM,06:15 PM,23,74,13,8,76,ENE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,52,10,6,1011,30,0,25,77,13,55,23,74,27,17,25,77,1
2025-01-01,06:00,07:01 AM,06:15 PM,23,74,14,9,86,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,53,10,6,1012,30,0,25,77,13,56,23,74,30,19,25,77,6
2025-01-01,07:00,07:01 AM,06:15 PM,24,75,15,9,84,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,54,10,6,1013,30,0,25,78,13,56,24,75,31,19,25,78,6
2025-01-01,08:00,07:01 AM,06:15 PM,26,78,15,9,84,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,51,10,6,1014,30,0,26,80,14,57,26,78,26,16,26,80,7
2025-01-01,09:00,07:01 AM,06:15 PM,27,81,12,8,89,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,46,10,6,1015,30,0,28,82,15,58,27,81,16,10,28,82,7
2025-01-01,10:00,07:01 AM,06:15 PM,29,84,10,6,89,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,46,10,6,1014,30,0,30,86,16,61,29,84,13,8,30,86,7
2025-01-01,11:00,07:01 AM,06:15 PM,30,86,5,3,97,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,46,10,6,1014,30,0,31,88,18,64,30,86,6,4,31,88,8
2025-01-01,12:00,07:01 AM,06:15 PM,31,87,4,2,322,NW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,40,10,6,1012,30,2,32,89,16,61,31,87,5,3,32,89,8
2025-01-01,13:00,07:01 AM,06:15 PM,31,88,10,6,294,WNW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,43,10,6,1011,30,5,32,90,17,63,31,88,13,8,32,90,8
2025-01-01,14:00,07:01 AM,06:15 PM,31,88,12,8,300,WNW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,45,10,6,1009,30,5,32,90,18,65,31,88,18,11,32,90,8
2025-01-01,15:00,07:01 AM,06:15 PM,30,87,14,9,310,NW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,47,10,6,1009,30,4,32,89,18,65,30,87,20,13,32,89,8
2025-01-01,16:00,07:01 AM,06:15 PM,29,85,19,12,314,NW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,49,10,6,1009,30,4,31,88,18,65,29,85,27,17,31,88,7
2025-01-01,17:00,07:01 AM,06:15 PM,28,83,17,11,315,NW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,57,10,6,1010,30,4,30,85,19,66,28,83,31,19,30,85,7
2025-01-01,18:00,07:01 AM,06:15 PM,27,81,18,11,326,NW,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,64,10,6,1010,30,5,29,83,19,67,27,81,35,22,29,83,1
2025-01-01,19:00,07:01 AM,06:15 PM,26,79,17,10,343,NNW,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,66,10,6,1012,30,5,28,82,19,67,26,79,34,21,28,82,1
2025-01-01,20:00,07:01 AM,06:15 PM,26,78,15,10,359,N,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,66,10,6,1013,30,5,27,81,19,66,26,78,32,20,27,81,1
2025-01-01,21:00,07:01 AM,06:15 PM,25,78,15,9,3,N,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,63,10,6,1013,30,4,27,80,18,64,25,78,31,19,27,80,1
2025-01-01,22:00,07:01 AM,06:15 PM,25,77,12,7,15,NNE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,60,10,6,1013,30,3,26,79,17,62,25,77,25,16,26,79,1
2025-01-01,23:00,07:01 AM,06:15 PM,25,76,10,6,34,NE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,57,10,6,1013,30,0,26,78,16,60,25,76,20,13,26,78,1
2025-01-02,00:00,07:02 AM,06:16 PM,24,76,8,5,33,NNE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,51,10,6,1012,30,0,25,78,13,56,24,76,16,10,25,78,1
2025-01-02,01:00,07:02 AM,06:16 PM,24,75,5,3,47,NE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,50,10,6,1012,30,0,25,77,13,55,24,75,11,7,25,77,1
2025-01-02,02:00,07:02 AM,06:16 PM,23,74,7,4,44,NE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,50,10,6,1011,30,0,25,77,12,54,23,74,14,9,25,77,1
2025-01-02,03:00,07:02 AM,06:16 PM,23,74,8,5,51,NE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,50,10,6,1011,30,0,25,77,12,54,23,74,17,10,25,77,1
2025-01-02,04:00,07:02 AM,06:16 PM,23,73,9,6,51,NE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,50,10,6,1011,30,0,25,76,12,54,23,73,19,12,25,76,1
2025-01-02,05:00,07:02 AM,06:16 PM,23,73,10,6,69,ENE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,51,10,6,1011,30,0,25,76,12,53,23,73,20,13,25,76,1
2025-01-02,06:00,07:02 AM,06:16 PM,22,72,10,6,88,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,52,10,6,1012,30,0,25,76,12,53,22,72,20,13,25,76,6
2025-01-02,07:00,07:02 AM,06:16 PM,23,74,10,6,85,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,53,10,6,1013,30,0,25,77,12,54,23,74,21,13,25,77,6
2025-01-02,08:00,07:02 AM,06:16 PM,25,76,11,7,86,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,50,10,6,1014,30,0,26,78,13,55,25,76,18,11,26,78,6
2025-01-02,09:00,07:02 AM,06:16 PM,26,79,12,7,87,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,46,10,6,1014,30,2,27,80,13,56,26,79,16,10,27,80,7
2025-01-02,10:00,07:02 AM,06:16 PM,28,83,11,7,80,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,42,10,6,1014,30,3,29,83,14,57,28,83,13,8,29,83,7
2025-01-02,11:00,07:02 AM,06:16 PM,30,86,8,5,74,ENE,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,42,10,6,1013,30,5,30,86,16,60,30,86,10,6,30,86,7
2025-01-02,12:00,07:02 AM,06:16 PM,31,87,1,1,285,WNW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,37,10,6,1012,30,3,31,88,15,59,31,87,1,1,31,88,8
2025-01-02,13:00,07:02 AM,06:16 PM,31,88,6,4,273,W,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,39,10,6,1010,30,10,32,89,16,61,31,88,9,6,32,89,8
2025-01-02,14:00,07:02 AM,06:16 PM,31,88,7,4,301,WNW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,42,10,6,1009,30,2,32,90,17,63,31,88,10,6,32,90,8
2025-01-02,15:00,07:02 AM,06:16 PM,31,87,8,5,317,NW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,43,10,6,1008,30,0,32,89,17,63,31,87,13,8,32,89,8
2025-01-02,16:00,07:02 AM,06:16 PM,30,86,10,6,310,NW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,46,10,6,1008,30,2,31,87,17,63,30,86,18,11,31,87,7
2025-01-02,17:00,07:02 AM,06:16 PM,28,83,12,8,311,NW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,51,10,6,1009,30,0,29,85,18,64,28,83,25,15,29,85,7
2025-01-02,18:00,07:02 AM,06:16 PM,27,81,16,10,319,NW,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,56,10,6,1010,30,0,28,83,18,64,27,81,33,21,28,83,1
2025-01-02,19:00,07:02 AM,06:16 PM,26,80,17,11,338,NNW,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,60,10,6,1011,30,0,28,82,18,64,26,80,35,22,28,82,1
2025-01-02,20:00,07:02 AM,06:16 PM,26,78,16,10,355,N,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,62,10,6,1012,30,0,27,80,18,64,26,78,33,20,27,80,1
2025-01-02,21:00,07:02 AM,06:16 PM,25,77,12,8,5,N,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,60,10,6,1013,30,0,26,79,17,62,25,77,26,16,26,79,1
2025-01-02,22:00,07:02 AM,06:16 PM,25,76,7,4,28,NNE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,56,10,6,1013,30,0,26,79,15,59,25,76,15,9,26,79,1
2025-01-02,23:00,07:02 AM,06:16 PM,24,75,8,5,55,NE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,50,10,6,1012,30,0,25,78,13,56,24,76,16,10,25,78,1
2025-01-03,00:00,07:02 AM,06:16 PM,24,75,10,6,85,E,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,46,10,6,1013,30,0,25,77,11,53,24,75,21,13,25,77,1
2025-01-03,01:00,07:02 AM,06:16 PM,23,74,10,6,64,ENE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,46,10,6,1012,30,0,25,77,11,52,23,74,20,13,25,77,1
2025-01-03,02:00,07:02 AM,06:16 PM,23,73,12,7,56,NE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,47,10,6,1011,30,0,25,76,11,52,23,73,25,16,25,76,1
2025-01-03,03:00,07:02 AM,06:16 PM,23,73,11,7,61,ENE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,47,10,6,1011,30,0,25,76,11,52,23,73,23,14,25,76,1
2025-01-03,04:00,07:02 AM,06:16 PM,22,72,12,7,72,ENE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,48,10,6,1011,30,0,25,76,11,52,22,72,24,15,25,76,1
2025-01-03,05:00,07:02 AM,06:16 PM,22,72,12,7,85,E,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,50,10,6,1011,30,0,24,76,11,52,22,72,25,16,24,76,1
2025-01-03,06:00,07:02 AM,06:16 PM,22,71,13,8,87,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,51,10,6,1013,30,0,24,76,11,52,22,71,26,16,22,71,6
2025-01-03,07:00,07:02 AM,06:16 PM,23,73,14,9,85,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,52,10,6,1014,30,0,25,76,11,53,23,73,28,17,25,76,6
2025-01-03,08:00,07:02 AM,06:16 PM,24,76,14,9,84,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,49,10,6,1015,30,0,25,78,12,54,24,76,23,15,25,78,6
2025-01-03,09:00,07:02 AM,06:16 PM,26,80,15,10,88,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,42,10,6,1015,30,0,27,80,12,54,26,80,20,12,27,80,7
2025-01-03,10:00,07:02 AM,06:16 PM,28,83,14,9,89,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,36,10,6,1014,30,0,28,83,12,54,28,83,17,10,28,83,7
2025-01-03,11:00,07:02 AM,06:16 PM,30,86,7,4,82,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,38,10,6,1013,30,0,30,85,14,58,30,86,9,6,30,85,7
2025-01-03,12:00,07:02 AM,06:16 PM,31,87,4,2,314,NW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,30,10,6,1012,30,0,30,86,12,53,31,87,5,3,30,86,8
2025-01-03,13:00,07:02 AM,06:16 PM,31,87,10,6,292,WNW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,35,10,6,1010,30,0,31,87,14,57,31,87,15,9,31,87,8
2025-01-03,14:00,07:02 AM,06:16 PM,31,87,14,9,304,WNW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,36,10,6,1009,30,0,31,87,14,57,31,87,19,12,31,87,8
2025-01-03,15:00,07:02 AM,06:16 PM,30,86,17,11,306,NW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,38,10,6,1009,30,0,30,86,15,58,30,86,25,15,30,86,8
2025-01-03,16:00,07:02 AM,06:16 PM,29,84,15,9,311,NW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,41,10,6,1009,30,0,29,85,15,59,29,84,23,15,29,85,7
2025-01-03,17:00,07:02 AM,06:16 PM,28,82,15,9,313,NW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,50,10,6,1009,30,0,28,83,17,62,28,82,28,17,28,83,7
2025-01-03,18:00,07:02 AM,06:16 PM,27,80,15,9,331,NNW,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,55,10,6,1010,30,0,28,82,17,62,27,80,31,19,28,82,1
2025-01-03,19:00,07:02 AM,06:16 PM,26,79,13,8,351,N,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,54,10,6,1011,30,0,27,80,16,60,26,79,28,17,27,80,1
2025-01-03,20:00,07:02 AM,06:16 PM,25,78,10,6,20,NNE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,50,10,6,1011,30,0,26,79,14,57,25,78,22,14,26,79,1
2025-01-03,21:00,07:02 AM,06:16 PM,25,77,10,6,70,ENE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,43,10,6,1012,30,0,25,78,11,52,25,77,20,13,25,78,1
2025-01-03,22:00,07:02 AM,06:16 PM,24,76,10,6,79,E,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,38,10,6,1012,30,0,25,77,9,49,24,76,20,13,25,77,1
2025-01-03,23:00,07:02 AM,06:16 PM,24,75,10,6,66,ENE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,37,10,6,1011,30,0,25,76,8,47,24,75,22,14,25,76,1
2025-01-04,00:00,07:02 AM,06:17 PM,23,74,11,7,80,E,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,39,10,6,1012,30,17,24,76,9,47,23,74,23,14,24,76,1
2025-01-04,01:00,07:02 AM,06:17 PM,23,73,12,7,84,E,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,41,10,6,1011,30,15,24,76,9,48,23,73,24,15,24,76,1
2025-01-04,02:00,07:02 AM,06:17 PM,22,72,13,8,86,E,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,42,10,6,1011,30,8,24,76,9,48,22,72,26,16,24,76,1
2025-01-04,03:00,07:02 AM,06:17 PM,22,72,13,8,84,E,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,44,10,6,1010,30,5,24,76,9,48,22,72,28,17,24,76,1
2025-01-04,04:00,07:02 AM,06:17 PM,22,71,13,8,81,E,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,45,10,6,1010,30,4,24,76,9,49,22,71,27,17,22,71,1
2025-01-04,05:00,07:02 AM,06:17 PM,22,71,13,8,84,E,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,47,10,6,1011,30,4,24,76,10,49,22,71,28,17,22,71,1
2025-01-04,06:00,07:02 AM,06:17 PM,21,71,13,8,83,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,49,10,6,1012,30,6,24,76,10,50,21,71,28,17,21,71,6
2025-01-04,07:00,07:02 AM,06:17 PM,22,72,13,8,80,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,52,10,6,1013,30,8,25,76,11,52,22,72,28,17,25,76,6
2025-01-04,08:00,07:02 AM,06:17 PM,24,75,13,8,77,ENE,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,50,10,6,1014,30,12,25,78,12,54,24,75,20,13,25,78,6
2025-01-04,09:00,07:02 AM,06:17 PM,26,79,12,7,75,ENE,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,46,10,6,1014,30,18,27,80,13,56,26,79,15,9,27,80,7
2025-01-04,10:00,07:02 AM,06:17 PM,28,83,9,5,75,ENE,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,41,10,6,1014,30,21,28,83,14,57,28,83,10,6,28,83,7
2025-01-04,11:00,07:02 AM,06:17 PM,30,85,5,3,73,ENE,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,38,10,6,1013,30,17,30,85,14,58,30,85,5,3,30,85,7
2025-01-04,12:00,07:02 AM,06:17 PM,30,87,3,2,304,WNW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,35,10,6,1011,30,12,30,87,14,57,30,87,4,2,30,87,8
2025-01-04,13:00,07:02 AM,06:17 PM,30,87,12,8,282,WNW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,38,10,6,1010,30,8,31,87,15,59,30,87,15,9,31,87,8
2025-01-04,14:00,07:02 AM,06:17 PM,30,86,18,11,281,WNW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,41,10,6,1008,30,7,30,87,16,61,30,86,24,15,30,87,8
2025-01-04,15:00,07:02 AM,06:17 PM,29,85,22,14,284,WNW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,44,10,6,1008,30,4,30,86,16,61,29,85,31,19,30,86,7
2025-01-04,16:00,07:02 AM,06:17 PM,28,83,22,13,291,WNW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,49,10,6,1008,30,2,29,84,17,62,28,83,30,19,29,84,7
2025-01-04,17:00,07:02 AM,06:17 PM,27,80,17,11,302,WNW,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,56,10,6,1009,30,2,28,82,18,64,27,80,25,16,28,82,7
2025-01-04,18:00,07:02 AM,06:17 PM,26,79,14,9,315,NW,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,63,10,6,1010,30,1,27,81,18,64,26,79,26,16,27,81,1
2025-01-04,19:00,07:02 AM,06:17 PM,25,77,13,8,333,NNW,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,64,10,6,1011,30,2,26,80,18,64,25,77,25,15,26,80,1
2025-01-04,20:00,07:02 AM,06:17 PM,24,76,12,7,348,NNW,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,64,10,6,1012,30,2,26,79,17,63,24,76,22,14,26,79,1
2025-01-04,21:00,07:02 AM,06:17 PM,24,75,10,6,0,N,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,61,10,6,1012,30,2,25,78,16,60,24,75,20,13,25,78,1
2025-01-04,22:00,07:02 AM,06:17 PM,23,74,9,5,18,NNE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,60,10,6,1013,30,7,25,77,15,59,23,74,17,11,25,77,1
2025-01-04,23:00,07:02 AM,06:17 PM,23,73,9,5,19,NNE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,59,10,6,1012,30,12,25,77,14,58,23,73,17,11,25,77,1
2025-01-05,00:00,07:03 AM,06:18 PM,22,72,5,3,16,NNE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,56,10,6,1012,30,3,25,76,13,56,22,72,9,6,25,76,1
2025-01-05,01:00,07:03 AM,06:18 PM,22,72,7,4,9,N,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,58,10,6,1012,30,5,25,76,13,56,22,72,13,8,22,72,1
2025-01-05,02:00,07:03 AM,06:18 PM,22,71,9,6,47,NE,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,58,10,6,1011,30,5,24,76,13,55,22,71,18,11,22,71,1
2025-01-05,03:00,07:03 AM,06:18 PM,21,70,10,6,79,E,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,55,10,6,1011,30,8,23,73,12,53,21,70,21,13,21,70,1
2025-01-05,04:00,07:03 AM,06:18 PM,21,70,8,5,84,E,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,53,10,6,1011,30,9,22,71,11,52,21,70,16,10,21,70,1
2025-01-05,05:00,07:03 AM,06:18 PM,21,70,8,5,92,E,113,Clear,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,0.0,0.0,53,10,6,1011,30,10,21,71,11,52,21,70,17,11,21,70,1
2025-01-05,06:00,07:03 AM,06:18 PM,21,70,10,6,94,E,113,Sunny,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,0.0,0.0,53,10,6,1011,30,7,23,73,11,52,21,70,20,13,21,70,6
