Date/Time,avg_3phase_voltage,avg_current,average_dc_power,average_dc_voltage,none,average_device_temperature,kilowatt-hours,watts,hertz,kilowatt-hours,watts,volts,volts,volts,volts
2025-01-15 10:50,,,,,,,,,,,,,,,
2025-01-15 10:55,,,,,,,,,,,,,,,
2025-01-15 11:00,0.019398476928,35.310830637813,404.954477945964,716.345174153646,0,39.974529266357,4.992000000027,0,50.019233703613,4.992000000027,0,404.954477945964,406.093536376953,404.070007324219,404.699890136719
2025-01-15 11:05,0.019116126001,35.381954539567,405.531382242838,718.556355794271,0,39.762190500895,0,0,50.016304016113,0,0,405.531382242838,406.121032714844,404.775451660156,405.697662353516
2025-01-15 11:10,106.071144104004,77150.9995117188,413.618469238281,569.791508992513,0,48.899468739827,3.007999999973,75578.859375,50.037254333496,3.007999999973,75578.859375,413.618469238281,414.686798095703,413.343688964844,412.824920654297
2025-01-15 11:15,55.39928817749,39579.2905273438,407.833312988281,576.356140136719,0,52.069021860758,4.992000000027,38810.43359375,50.006698608398,4.992000000027,38810.43359375,407.833312988281,408.376892089844,407.860717773438,407.262329101562
2025-01-15 11:20,68.972648620605,49767.3254394531,411.300486246745,600.925109863281,0,49.706645965576,3.007999999973,48831.31640625,50.062301635742,3.007999999973,48831.31640625,411.300486246745,411.940063476562,410.560943603516,411.400451660156
2025-01-15 11:25,78.459022521973,56475.94921875,412.365041097005,599.546346028646,0,52.772810618083,4.992000000027,55179.69921875,50.07120513916,4.992000000027,55179.69921875,412.365041097005,412.859283447266,412.694458007812,411.541381835938
2025-01-15 11:30,90.43824005127,65740.2729492188,411.741841634115,592.11892191569,0,54.248410542806,4,63965.67578125,50.031028747559,4,63965.67578125,411.741841634115,412.581390380859,412.045349121094,410.598785400391
2025-01-15 11:35,105.730041503906,77141.7456054688,413.302001953125,583.320887247721,0,57.119998931885,5.983999999997,75292.734375,50.008071899414,5.983999999997,75292.734375,413.302001953125,413.455169677734,413.011383056641,413.439453125
2025-01-15 11:40,58.893478393555,42431.4204101563,408.945068359375,590.498886108398,0,53.787306467692,4.032000000007,41355.52734375,50.068557739258,4.032000000007,41355.52734375,408.945068359375,408.714111328125,408.856262207031,409.264831542969
2025-01-15 11:45,97.332099914551,69160.3071289063,411.924896240234,583.220550537109,0,56.480285644531,4.991999999969,69094.8984375,50.010162353516,4.991999999969,69094.8984375,411.924896240234,411.598846435547,411.928314208984,412.247528076172
2025-01-15 11:50,107.463661193848,77729.6059570313,411.301839192708,580.404098510742,0,57.889872233073,4.992000000027,76194.0390625,50.00745010376,4.992000000027,76194.0390625,411.301839192708,411.681915283203,410.664428710938,411.559173583984
2025-01-15 11:55,106.745704650879,77429.59765625,412.648518880208,576.662958780924,0,59.395440419515,6.016000000003,75794.65625,50.012371063232,6.016000000003,75794.65625,412.648518880208,413.145904541016,412.189544677734,412.610107421875
2025-01-15 12:00,71.361831665039,51615.45703125,410.023020426432,584.271530151367,0,56.121159871419,3.967999999993,50413.421875,50.034706115723,3.967999999993,50413.421875,410.023020426432,411.034454345703,409.478729248047,409.555877685547
2025-01-15 12:05,79.132705688477,56076.955078125,409.552846272786,586.15321858724,0,56.040726979574,5.023999999976,56084.30078125,50.077796936035,5.023999999976,56084.30078125,409.552846272786,409.415313720703,409.781311035156,409.4619140625
2025-01-15 12:10,68.092346191406,49064.35546875,409.068379720052,585.944651285807,0,56.625441233317,4.992000000027,47950.70703125,49.964942932129,4.992000000027,47950.70703125,409.068379720052,409.149291992188,409.364013671875,408.691833496094
2025-01-15 12:15,100.616676330566,73049.8510742188,411.720672607422,579.74169921875,0,59.261468251546,4.992000000027,71261.5078125,50.023651123047,4.992000000027,71261.5078125,411.720672607422,412.058746337891,411.934692382812,411.168579101562
2025-01-15 12:20,77.413398742676,54653.5112304688,411.374013264974,580.705037434896,0,57.570568084717,5.023999999976,55067.8515625,49.992485046387,5.023999999976,55067.8515625,411.374013264974,411.823547363281,411.566833496094,410.731658935547
2025-01-15 12:25,49.840621948242,35580.7600097656,406.626118977865,578.635935465495,0,57.412237803141,4.991999999969,34829.453125,49.983600616455,4.991999999969,34829.453125,406.626118977865,406.411071777344,406.640014648438,406.827270507812
2025-01-15 12:30,47.785427093506,34230.5720214844,410.69346110026,586.733362833659,0,54.870051066081,4,33791.234375,49.976123809814,4,33791.234375,410.69346110026,411.601043701172,410.241455078125,410.237884521484
2025-01-15 12:35,89.258903503418,64622.1020507813,411.142150878906,581.266560872396,0,59.078317006429,4.992000000027,63217.3203125,50.016971588135,4.992000000027,63217.3203125,411.142150878906,412.410522460938,410.471038818359,410.544891357422
2025-01-15 12:40,50.586818695068,36211.8654785156,407.014373779297,579.785456339518,0,57.560075124105,4.992000000027,35455.97265625,50.028163909912,4.992000000027,35455.97265625,407.014373779297,407.887603759766,406.945159912109,406.210357666016
2025-01-15 12:45,81.095352172852,58542.2416992188,411.492716471354,586.646565755208,0,55.867132822673,3.007999999973,57535.0546875,50.000293731689,3.007999999973,57535.0546875,411.492716471354,411.866271972656,411.803955078125,410.807922363281
2025-01-15 12:50,73.649002075195,53040.4494628906,409.85346476237,586.751475016276,0,56.166060129801,4.992000000027,51992.9765625,49.986808776855,4.992000000027,51992.9765625,409.85346476237,410.165771484375,410.151184082031,409.243438720703
2025-01-15 12:55,107.88932800293,78361.8515625,413.018890380859,576.332946777344,0,60.007886250814,5.023999999976,76798.703125,49.99772644043,5.023999999976,76798.703125,413.018890380859,414.247131347656,412.948883056641,411.860656738281
2025-01-15 13:00,104.45622253418,76177.6196289063,414.885192871094,566.552556355794,0,61.890083312988,5.983999999997,74633.8671875,50.06275177002,5.983999999997,74633.8671875,414.885192871094,415.537872314453,413.879272460938,415.238433837891
2025-01-15 13:05,100.991104125977,72860.4360351563,409.632598876953,566.629842122396,0,62.319306691488,5.983999999997,71303.890625,50.078105926514,5.983999999997,71303.890625,409.632598876953,409.939605712891,409.415679931641,409.542510986328
2025-01-15 13:10,96.044677734375,69243.4321289063,410.797505696615,566.049601236979,0,62.046207427979,6.016000000003,67841.2421875,49.979797363281,6.016000000003,67841.2421875,410.797505696615,410.561706542969,412.133270263672,409.697540283203
2025-01-15 13:15,95.996681213379,69687.7783203125,413.13818359375,570.806015014648,0,61.067746480306,4.992000000027,68291.1015625,50.006999969482,4.992000000027,68291.1015625,413.13818359375,413.289276123047,414.125396728516,411.999877929688
2025-01-15 13:20,93.684684753418,68000.1264648438,412.878774007161,568.313268025716,0,61.687609354655,6.015999999945,66608.9296875,49.929504394531,6.015999999945,66608.9296875,412.878774007161,412.98974609375,413.301452636719,412.345123291016
2025-01-15 13:25,85.863563537598,62262.5405273438,411.957845052083,568.875528971354,0,61.398807525635,4.992000000027,61021.1796875,50.020984649658,4.992000000027,61021.1796875,411.957845052083,411.916656494141,412.503692626953,411.453186035156
2025-01-15 13:30,79.4345703125,57132.2939453125,409.213673909505,568.72792561849,0,60.464352925618,4.992000000027,56113.296875,50.004837036133,4.992000000027,56113.296875,409.213673909505,409.433227539062,409.344268798828,408.863525390625
2025-01-15 13:35,54.734184265137,40007.0561523438,413.798482259115,575.937143961588,0,58.24573135376,4.991999999969,38934.82421875,49.96756362915,4.991999999969,38934.82421875,413.798482259115,414.151611328125,413.205108642578,414.038726806641
2025-01-15 13:40,56.433868408203,40532.4645996094,412.339833577474,584.676157633464,0,56.759209950765,3.008000000031,40118.375,49.981136322021,3.008000000031,40118.375,412.339833577474,412.248565673828,412.266174316406,412.504760742188
2025-01-15 13:45,47.457077026367,34277.6533203125,411.227091471354,589.625366210938,0,55.071722666423,3.007999999973,33615.28515625,49.948322296143,3.007999999973,33615.28515625,411.227091471354,411.385864257812,410.897247314453,411.398162841797
2025-01-15 13:50,41.125629425049,29507.5244140625,407.914255777995,595.016118367513,0,54.146067301432,3.007999999973,28848.73046875,49.956230163574,3.007999999973,28848.73046875,407.914255777995,408.397491455078,407.572692871094,407.772583007812
2025-01-15 13:55,36.809818267822,26329.7993164063,406.741129557292,597.202763875325,0,52.741516113281,1.984000000055,25778.224609375,49.951324462891,1.984000000055,25778.224609375,406.741129557292,407.004180908203,406.491180419922,406.72802734375
2025-01-15 14:00,35.963390350342,25786.3272705078,408.955718994141,599.510197957357,0,51.854844411214,2.015999999945,25260.05078125,50.009223937988,2.015999999945,25260.05078125,408.955718994141,408.724395751953,408.999114990234,409.143646240234
2025-01-15 14:05,37.765720367432,27144.671875,409.343434651693,598.684661865234,0,51.479452768962,1.984000000055,26575.828125,50.036888122559,1.984000000055,26575.828125,409.343434651693,409.737182617188,408.886688232422,409.406433105469
2025-01-15 14:10,37.212158203125,26554.0531005859,407.35215250651,601.690551757812,0,51.157772064209,2.015999999945,26011.515625,49.928337097168,2.015999999945,26011.515625,407.35215250651,406.954833984375,407.794586181641,407.307037353516
2025-01-15 14:15,36.543525695801,26138.794921875,407.90576171875,600.792922973633,0,50.885641733805,3.008000000031,25594.88671875,49.971313476562,3.008000000031,25594.88671875,407.90576171875,405.861602783203,409.108032226562,408.747650146484
2025-01-15 14:20,35.168113708496,25156.0522460938,408.322906494141,601.263916015625,0,50.471645355225,1.983999999997,24628.6640625,49.979682922363,1.983999999997,24628.6640625,408.322906494141,407.757446289062,408.000305175781,409.210968017578
2025-01-15 14:25,33.042831420898,23860.6164550781,411.762379964193,600.823659261068,0,50.047863006592,1.983999999997,23348.34765625,49.933986663818,1.983999999997,23348.34765625,411.762379964193,411.5107421875,411.399627685547,412.376770019531
2025-01-15 14:30,31.026216506958,22357.8963623047,410.800964355469,603.001525878906,0,49.670372009277,2.016000000003,21845.119140625,50.012992858887,2.016000000003,21845.119140625,410.800964355469,410.328308105469,410.552459716797,411.522125244141
2025-01-15 14:35,31.157642364502,22499.8032226563,411.374013264974,606.903310139974,0,49.287550608317,0.992000000027,21996.609375,49.93416595459,0.992000000027,21996.609375,411.374013264974,410.871276855469,410.78076171875,412.470001220703
2025-01-15 14:40,35.390731811523,25388.78125,409.075500488281,604.540384928385,0,49.257732391357,2.015999999945,24870.001953125,49.855014801025,2.015999999945,24870.001953125,409.075500488281,408.392120361328,408.340911865234,410.493469238281
2025-01-15 14:45,41.150798797607,29507.3884277344,409.213521321615,607.328730265299,0,49.696108500163,1.984000000055,28845.947265625,49.866905212402,1.984000000055,28845.947265625,409.213521321615,408.901733398438,408.240478515625,410.498352050781
2025-01-15 14:50,37.291641235352,26898.482421875,410.923411051432,605.934107462565,0,49.707172393799,3.007999999973,26339.15625,49.882007598877,3.007999999973,26339.15625,410.923411051432,412.028930664062,409.931304931641,410.809997558594
2025-01-15 14:55,35.654857635498,25747.6362304688,411.58056640625,605.244928995768,0,49.337279001872,2.016000000003,25219.697265625,49.848762512207,2.016000000003,25219.697265625,411.58056640625,412.311676025391,410.795562744141,411.634460449219
2025-01-15 15:00,37.76834487915,27235.916015625,411.093393961588,604.083841959635,0,49.30718866984,1.983999999997,26638.802734375,49.903327941895,1.983999999997,26638.802734375,411.093393961588,411.217315673828,411.675598144531,410.387268066406
2025-01-15 15:05,38.994194030762,27991.15234375,409.425181070964,606.631072998047,0,49.029178619385,1.983999999997,27455.517578125,49.98669052124,1.983999999997,27455.517578125,409.425181070964,409.252655029297,409.964660644531,409.058227539062
2025-01-15 15:10,94.373710632324,68862.6284179688,414.371490478516,595.52577718099,0,53.517180124919,4.032000000007,67432.2890625,49.944465637207,4.032000000007,67432.2890625,414.371490478516,415.195831298828,414.801391601562,413.117248535156
2025-01-15 15:15,89.150810241699,64976.7104492188,414.331726074219,580.758590698242,0,57.214206695557,4.991999999969,63665.046875,49.896278381348,4.991999999969,63665.046875,414.331726074219,414.803405761719,414.391784667969,413.799987792969
2025-01-15 15:20,86.772674560547,63129.9350585938,413.963389078776,578.399276733398,0,55.4324315389,4,61887.5859375,50.010215759277,4,61887.5859375,413.963389078776,415.249328613281,413.766204833984,412.874633789062
2025-01-15 15:25,55.901317596436,39152.0834960938,410.405141194661,579.491821289062,0,54.899293263753,4.992000000027,38743.03125,50.009071350098,4.992000000027,38743.03125,410.405141194661,411.116516113281,410.078887939453,410.02001953125
2025-01-15 15:30,49.47428894043,35548.2678222656,408.917521158854,585.961044311523,0,53.257829030355,3.007999999973,34845.23046875,50.035057067871,3.007999999973,34845.23046875,408.917521158854,409.655548095703,408.49072265625,408.606292724609
2025-01-15 15:35,77.460716247559,56280.9775390625,414.326721191406,587.245229085286,0,54.248572031657,2.976000000024,55467.984375,50.041484832764,2.976000000024,55467.984375,414.326721191406,414.579620361328,414.643707275391,413.7568359375
2025-01-15 15:40,76.068031311035,54853.1801757813,410.626352945964,586.260543823242,0,55.908500671387,5.023999999976,53785.5859375,50.008575439453,5.023999999976,53785.5859375,410.626352945964,410.775115966797,410.0107421875,411.093200683594
2025-01-15 15:45,30.520998001099,22071.4007568359,411.45371500651,586.3197072347,0,52.588995615641,2.976000000024,21578.791015625,50.070404052734,2.976000000024,21578.791015625,411.45371500651,412.452514648438,411.142578125,410.766052246094
2025-01-15 15:50,23.05757522583,16635.3167724609,411.279052734375,593.663920084635,0,49.532185872396,2.016000000003,16237.4091796875,50.02974319458,2.016000000003,16237.4091796875,411.279052734375,412.243621826172,410.988311767578,410.605224609375
2025-01-15 15:55,24.272005081177,17536.2669677734,412.517913818359,598.386810302734,0,48.252443949382,0.992000000027,17171.06640625,50.01891708374,0.992000000027,17171.06640625,412.517913818359,412.806365966797,412.4794921875,412.267883300781
2025-01-15 16:00,25.150072097778,18306.5115966797,406.380340576172,601.800008138021,0,48.467634836833,2.015999999945,17440.478515625,49.991241455078,2.015999999945,17440.478515625,406.380340576172,407.569519042969,405.8603515625,405.711151123047
2025-01-15 16:05,15.874562263489,11308.3106689453,408.952453613281,595.087249755859,0,46.834106445312,0.992000000027,10994.447265625,50.056533813477,0.992000000027,10994.447265625,408.952453613281,409.788146972656,409.096160888672,407.973052978516
2025-01-15 16:10,12.782037734985,9044.18859863281,406.42274983724,593.64882405599,0,45.674365997314,0.992000000027,8756.3857421875,49.952301025391,0.992000000027,8756.3857421875,406.42274983724,407.263977050781,406.460235595703,405.544036865234
2025-01-15 16:15,12.564668655396,8875.61737060547,406.865315755208,590.679875691732,0,44.850428263346,0,8585.8876953125,49.99836730957,0,8585.8876953125,406.865315755208,408.924560546875,406.139984130859,405.531402587891
2025-01-15 16:20,13.713192939758,9674.66625976563,406.6103515625,593.291091918945,0,44.400529225667,0.991999999969,9403.28125,49.995552062988,0.991999999969,9403.28125,406.6103515625,408.741394042969,405.464782714844,405.624877929688
2025-01-15 16:25,13.947915077209,9957.92541503906,408.580973307292,601.007400512695,0,44.042031606038,1.023999999976,9668.3623046875,49.971652984619,1.023999999976,9668.3623046875,408.580973307292,410.177154541016,407.830871582031,407.734893798828
2025-01-15 16:30,14.033646583557,10002.4623413086,409.666819254557,599.80517578125,0,43.714781443278,0.992000000027,9716.5546875,50.07498550415,0.992000000027,9716.5546875,409.666819254557,413.304443359375,408.387664794922,407.308349609375
2025-01-15 16:35,15.282028198242,10988.3135986328,412.075398763021,605.030634562174,0,43.57825978597,0.992000000027,10696.6044921875,50.068489074707,0.992000000027,10696.6044921875,412.075398763021,414.071044921875,410.789520263672,411.365631103516
2025-01-15 16:40,17.445108413696,12482.3551635742,410.790181477865,607.179880777995,0,43.646677652995,1.023999999976,12171.521484375,50.063407897949,1.023999999976,12171.521484375,410.790181477865,412.770050048828,410.227966308594,409.372528076172
2025-01-15 16:45,17.847064971924,12789.200012207,410.368713378906,608.0130666097,0,43.741516113281,0.991999999969,12472.2939453125,50.066902160645,0.991999999969,12472.2939453125,410.368713378906,411.939147949219,410.076385498047,409.090606689453
2025-01-15 16:50,16.584138870239,11867.2463989258,409.984659830729,610.176467895508,0,43.536738077799,0.992000000027,11562.095703125,50.063194274902,0.992000000027,11562.095703125,409.984659830729,411.555389404297,410.060546875,408.338043212891
2025-01-15 16:55,18.506359100342,13346.720703125,412.571797688802,609.048446655273,0,43.501977284749,0.992000000027,13029.8251953125,50.057006835938,0.992000000027,13029.8251953125,412.571797688802,413.78466796875,412.656219482422,411.274505615234
2025-01-15 17:00,21.169967651367,15335.1580200195,413.671946207682,615.482686360677,0,43.733547210693,0.991999999969,14970.1435546875,50.113437652588,0.991999999969,14970.1435546875,413.671946207682,413.398620605469,413.394195556641,414.223022460938
2025-01-15 17:05,20.364505767822,14578.9039916992,410.253621419271,615.477564493815,0,43.399433135986,1.023999999976,14278.8017578125,50.158470153809,1.023999999976,14278.8017578125,410.253621419271,411.064208984375,410.912322998047,408.784332275391
2025-01-15 17:10,13.741013526917,9801.41265869141,411.117614746094,606.156438191732,0,43.056816101074,0.992000000027,9516.830078125,50.022415161133,0.992000000027,9516.830078125,411.117614746094,410.120727539062,412.750122070312,410.481994628906
2025-01-15 17:15,12.691366195679,9036.28930664063,409.968271891276,602.956695556641,0,42.637952168783,0,8752.986328125,50.051513671875,0,8752.986328125,409.968271891276,409.558624267578,410.924774169922,409.421417236328
2025-01-15 17:20,15.807176589966,11306.0213012695,410.814473470052,617.913345336914,0,42.571243286133,0.992000000027,11017.25,50.088024139404,0.992000000027,11017.25,410.814473470052,410.666137695312,412.174560546875,409.602722167969
2025-01-15 17:25,19.992267608643,14439.5947265625,411.840972900391,623.962020874023,0,42.986924489339,1.023999999976,14091.2275390625,50.038314819336,1.023999999976,14091.2275390625,411.840972900391,413.025756835938,411.155517578125,411.341644287109
2025-01-15 17:30,18.607130050659,13471.655090332,414.609395345052,623.07671101888,0,43.215282440186,0.991999999969,13155.68359375,50.101623535156,0.991999999969,13155.68359375,414.609395345052,415.167724609375,414.473022460938,414.187438964844
2025-01-15 17:35,15.309673309326,10984.2438354492,411.103454589844,612.070205688477,0,43.136999766032,0.992000000027,10666.365234375,50.059150695801,0.992000000027,10666.365234375,411.103454589844,411.793609619141,411.280670166016,410.236083984375
2025-01-15 17:40,13.194511413574,9444.25714111328,410.894521077474,620.231190999349,0,42.629974365234,0.992000000027,9144.310546875,49.971405029297,0.992000000027,9144.310546875,410.894521077474,411.032684326172,411.529113769531,410.121765136719
2025-01-15 17:45,11.583679199219,8313.31140136719,411.621744791667,609.890691121419,0,42.387016296387,0.991999999969,8013.7724609375,50.047275543213,0.991999999969,8013.7724609375,411.621744791667,411.849731445312,412.708679199219,410.306823730469
2025-01-15 17:50,9.097339630127,6398.44650268555,412.035654703776,606.608245849609,0,42.060066223145,1.023999999976,6127.994140625,49.997749328613,1.023999999976,6127.994140625,412.035654703776,411.851776123047,412.59423828125,411.660949707031
2025-01-15 17:55,5.180974006653,3482.76651000977,412.316609700521,579.607935587565,0,41.418941497803,0,3233.7099609375,50.014453887939,0,3233.7099609375,412.316609700521,412.164611816406,412.825805664062,411.959411621094
2025-01-15 18:00,3.700837373734,2379.01658630371,413.139709472656,569.461283365885,0,40.889845530192,0,2114.57348632813,50.08016204834,0,2114.57348632813,413.139709472656,412.707702636719,413.171112060547,413.540313720703
2025-01-15 18:05,3.061484575272,1766.14889526367,412.939280192057,565.15678914388,0,40.542073567708,0,1490.52526855469,50.055419921875,0,1490.52526855469,412.939280192057,412.320495605469,413.201477050781,413.295867919922
2025-01-15 18:10,2.386848211288,927.191307067871,409.081329345703,549.78092956543,0,40.118127187093,0,647.709777832031,49.938262939453,0,647.709777832031,409.081329345703,408.485015869141,408.996978759766,409.761993408203
2025-01-15 18:15,1.94831597805,421.966957092285,410.704294840495,525.775782267253,0,39.443775177002,0,164.914016723633,49.895519256592,0,164.914016723633,410.704294840495,410.810974121094,410.950714111328,410.351196289062
2025-01-15 18:20,1.984321117401,288.745223999023,410.489969889323,516.522145589193,0,38.997573852539,0,27.258159637451,50.018417358398,0,27.258159637451,410.489969889323,410.707092285156,410.820068359375,409.942749023438
2025-01-15 18:25,2.140175819397,192.390396118164,410.688842773438,498.869908650716,0,38.618356068929,0,0,50.019271850586,0,0,410.688842773438,410.929412841797,411.314575195312,409.822540283203
2025-01-15 18:30,2.034569740295,130.876377105713,411.813873291016,492.407023111979,0,38.347496032715,0,0,50.021495819092,0,0,411.813873291016,411.792083740234,411.724487304688,411.925048828125
2025-01-15 18:35,2.219846487045,73.678674697876,410.985504150391,478.00553894043,0,38.162339528402,0,0,50.001190185547,0,0,410.985504150391,410.877990722656,411.406921386719,410.671600341797
2025-01-15 18:40,2.03275513649,49.384573936462,410.681711832682,420.370686848958,0,37.877382914225,0,0,50.038440704346,0,0,410.681711832682,409.555877685547,411.430114746094,411.059143066406
2025-01-15 18:45,,,,,,,,,,,,,,,
2025-01-15 18:50,,,,,,,,,,,,,,,
2025-01-15 18:55,,,,,,,,,,,,,,,
2025-01-15 19:00,,,,,,,,,,,,,,,
2025-01-15 19:05,,,,,,,,,,,,,,,
2025-01-15 19:10,,,,,,,,,,,,,,,
2025-01-15 19:15,,,,,,,,,,,,,,,
2025-01-15 19:20,,,,,,,,,,,,,,,
2025-01-15 19:25,,,,,,,,,,,,,,,
2025-01-15 19:30,,,,,,,,,,,,,,,
2025-01-15 19:35,,,,,,,,,,,,,,,
2025-01-15 19:40,,,,,,,,,,,,,,,
2025-01-15 19:45,,,,,,,,,,,,,,,
2025-01-15 19:50,,,,,,,,,,,,,,,
2025-01-15 19:55,,,,,,,,,,,,,,,
2025-01-15 20:00,,,,,,,,,,,,,,,
2025-01-15 20:05,,,,,,,,,,,,,,,
2025-01-15 20:10,,,,,,,,,,,,,,,
2025-01-15 20:15,,,,,,,,,,,,,,,
2025-01-15 20:20,,,,,,,,,,,,,,,
2025-01-15 20:25,,,,,,,,,,,,,,,
2025-01-15 20:30,,,,,,,,,,,,,,,
2025-01-15 20:35,,,,,,,,,,,,,,,
2025-01-15 20:40,,,,,,,,,,,,,,,
2025-01-15 20:45,,,,,,,,,,,,,,,
2025-01-15 20:50,,,,,,,,,,,,,,,
2025-01-15 20:55,,,,,,,,,,,,,,,
2025-01-15 21:00,,,,,,,,,,,,,,,
2025-01-15 21:05,,,,,,,,,,,,,,,
2025-01-15 21:10,,,,,,,,,,,,,,,
2025-01-15 21:15,,,,,,,,,,,,,,,
2025-01-15 21:20,,,,,,,,,,,,,,,
2025-01-15 21:25,,,,,,,,,,,,,,,
2025-01-15 21:30,,,,,,,,,,,,,,,
2025-01-15 21:35,,,,,,,,,,,,,,,
2025-01-15 21:40,,,,,,,,,,,,,,,
2025-01-15 21:45,,,,,,,,,,,,,,,
2025-01-15 21:50,,,,,,,,,,,,,,,
2025-01-15 21:55,,,,,,,,,,,,,,,
2025-01-15 22:00,,,,,,,,,,,,,,,
2025-01-15 22:05,,,,,,,,,,,,,,,
2025-01-15 22:10,,,,,,,,,,,,,,,
2025-01-15 22:15,,,,,,,,,,,,,,,
2025-01-15 22:20,,,,,,,,,,,,,,,
2025-01-15 22:25,,,,,,,,,,,,,,,
2025-01-15 22:30,,,,,,,,,,,,,,,
2025-01-15 22:35,,,,,,,,,,,,,,,
2025-01-15 22:40,,,,,,,,,,,,,,,
2025-01-15 22:45,,,,,,,,,,,,,,,
2025-01-15 22:50,,,,,,,,,,,,,,,
2025-01-15 22:55,,,,,,,,,,,,,,,
2025-01-15 23:00,,,,,,,,,,,,,,,
2025-01-15 23:05,,,,,,,,,,,,,,,
2025-01-15 23:10,,,,,,,,,,,,,,,
2025-01-15 23:15,,,,,,,,,,,,,,,
2025-01-15 23:20,,,,,,,,,,,,,,,
2025-01-15 23:25,,,,,,,,,,,,,,,
2025-01-15 23:30,,,,,,,,,,,,,,,
2025-01-15 23:35,,,,,,,,,,,,,,,
2025-01-15 23:40,,,,,,,,,,,,,,,
2025-01-15 23:45,,,,,,,,,,,,,,,
2025-01-15 23:50,,,,,,,,,,,,,,,
2025-01-15 23:55,,,,,,,,,,,,,,,
2025-01-16 00:00,,,,,,,,,,,,,,,
2025-01-16 00:05,,,,,,,,,,,,,,,
2025-01-16 00:10,,,,,,,,,,,,,,,
2025-01-16 00:15,,,,,,,,,,,,,,,
2025-01-16 00:20,,,,,,,,,,,,,,,
2025-01-16 00:25,,,,,,,,,,,,,,,
2025-01-16 00:30,,,,,,,,,,,,,,,
2025-01-16 00:35,,,,,,,,,,,,,,,
2025-01-16 00:40,,,,,,,,,,,,,,,
2025-01-16 00:45,,,,,,,,,,,,,,,
2025-01-16 00:50,,,,,,,,,,,,,,,
2025-01-16 00:55,,,,,,,,,,,,,,,
2025-01-16 01:00,,,,,,,,,,,,,,,
2025-01-16 01:05,,,,,,,,,,,,,,,
2025-01-16 01:10,,,,,,,,,,,,,,,
2025-01-16 01:15,,,,,,,,,,,,,,,
2025-01-16 01:20,,,,,,,,,,,,,,,
2025-01-16 01:25,,,,,,,,,,,,,,,
2025-01-16 01:30,,,,,,,,,,,,,,,
2025-01-16 01:35,,,,,,,,,,,,,,,
2025-01-16 01:40,,,,,,,,,,,,,,,
2025-01-16 01:45,,,,,,,,,,,,,,,
2025-01-16 01:50,,,,,,,,,,,,,,,
2025-01-16 01:55,,,,,,,,,,,,,,,
2025-01-16 02:00,,,,,,,,,,,,,,,
2025-01-16 02:05,,,,,,,,,,,,,,,
2025-01-16 02:10,,,,,,,,,,,,,,,
2025-01-16 02:15,,,,,,,,,,,,,,,
2025-01-16 02:20,,,,,,,,,,,,,,,
2025-01-16 02:25,,,,,,,,,,,,,,,
2025-01-16 02:30,,,,,,,,,,,,,,,
2025-01-16 02:35,,,,,,,,,,,,,,,
2025-01-16 02:40,,,,,,,,,,,,,,,
2025-01-16 02:45,,,,,,,,,,,,,,,
2025-01-16 02:50,,,,,,,,,,,,,,,
2025-01-16 02:55,,,,,,,,,,,,,,,
2025-01-16 03:00,,,,,,,,,,,,,,,
2025-01-16 03:05,,,,,,,,,,,,,,,
2025-01-16 03:10,,,,,,,,,,,,,,,
2025-01-16 03:15,,,,,,,,,,,,,,,
2025-01-16 03:20,,,,,,,,,,,,,,,
2025-01-16 03:25,,,,,,,,,,,,,,,
2025-01-16 03:30,,,,,,,,,,,,,,,
2025-01-16 03:35,,,,,,,,,,,,,,,
2025-01-16 03:40,,,,,,,,,,,,,,,
2025-01-16 03:45,,,,,,,,,,,,,,,
2025-01-16 03:50,,,,,,,,,,,,,,,
2025-01-16 03:55,,,,,,,,,,,,,,,
2025-01-16 04:00,,,,,,,,,,,,,,,
2025-01-16 04:05,,,,,,,,,,,,,,,
2025-01-16 04:10,,,,,,,,,,,,,,,
2025-01-16 04:15,,,,,,,,,,,,,,,
2025-01-16 04:20,,,,,,,,,,,,,,,
2025-01-16 04:25,,,,,,,,,,,,,,,
2025-01-16 04:30,,,,,,,,,,,,,,,
2025-01-16 04:35,,,,,,,,,,,,,,,
2025-01-16 04:40,,,,,,,,,,,,,,,
2025-01-16 04:45,,,,,,,,,,,,,,,
2025-01-16 04:50,,,,,,,,,,,,,,,
2025-01-16 04:55,,,,,,,,,,,,,,,
2025-01-16 05:00,,,,,,,,,,,,,,,
2025-01-16 05:05,,,,,,,,,,,,,,,
2025-01-16 05:10,,,,,,,,,,,,,,,
2025-01-16 05:15,,,,,,,,,,,,,,,
2025-01-16 05:20,,,,,,,,,,,,,,,
2025-01-16 05:25,,,,,,,,,,,,,,,
2025-01-16 05:30,,,,,,,,,,,,,,,
2025-01-16 05:35,,,,,,,,,,,,,,,
2025-01-16 05:40,,,,,,,,,,,,,,,
2025-01-16 05:45,,,,,,,,,,,,,,,
2025-01-16 05:50,,,,,,,,,,,,,,,
2025-01-16 05:55,,,,,,,,,,,,,,,
2025-01-16 06:00,,,,,,,,,,,,,,,
2025-01-16 06:05,,,,,,,,,,,,,,,
2025-01-16 06:10,,,,,,,,,,,,,,,
2025-01-16 06:15,,,,,,,,,,,,,,,
2025-01-16 06:20,,,,,,,,,,,,,,,
2025-01-16 06:25,,,,,,,,,,,,,,,
2025-01-16 06:30,,,,,,,,,,,,,,,
